,ds,y
3839,2019-12-12,587
1718,2019-12-15,587
1533,2019-12-22,586
1517,2019-12-30,585
1629,2019-12-31,583
183,2020-01-02,576
2279,2020-01-05,576
3226,2020-01-06,573
1322,2020-01-07,571
55,2020-01-08,572
459,2020-01-09,573
2282,2020-01-12,571
279,2020-01-13,572
4881,2020-01-14,570
2542,2020-01-15,549
284,2020-01-16,552
285,2020-01-19,552
281,2020-01-20,550
208,2020-01-21,549
4373,2020-01-22,552
1,2020-01-23,552
881,2020-01-26,551
5633,2020-01-27,551
3033,2020-01-28,551
280,2020-01-29,552
381,2020-01-30,550
3675,2020-01-31,546
386,2020-02-01,546
5895,2020-02-02,545
4254,2020-02-03,539
3238,2020-02-04,529
3665,2020-02-05,519
2283,2020-02-06,519
2765,2020-02-09,519
6013,2020-02-10,517
1948,2020-02-12,517
2030,2020-02-13,517
2018,2020-02-14,515
1330,2020-02-15,515
588,2020-02-16,515
703,2020-02-17,515
776,2020-02-18,516
536,2020-02-19,516
557,2020-02-20,517
4680,2020-02-23,515
1328,2020-02-24,515
6552,2020-02-25,515
1637,2020-02-26,515
6540,2020-02-27,516
6431,2020-02-29,509
1745,2020-03-01,509
1753,2020-03-02,516
1735,2020-03-03,527
915,2020-03-04,545
4262,2020-03-05,561
2178,2020-03-08,563
5204,2020-03-09,576
689,2020-03-10,577
4552,2020-03-11,578
3472,2020-03-12,581
6012,2020-03-14,583
809,2020-03-15,584
62,2020-03-16,583
2450,2020-03-17,584
3713,2020-03-18,585
4350,2020-03-19,584
1334,2020-03-20,584
4605,2020-03-22,584
4270,2020-03-23,583
2253,2020-03-24,582
2556,2020-03-26,579
705,2020-03-29,578
2017,2020-03-30,577
1834,2020-03-31,576
4663,2020-04-01,571
5889,2020-04-02,566
1731,2020-04-07,565
1627,2020-04-08,561
1324,2020-04-11,560
2032,2020-04-15,560
66,2020-04-16,561
2640,2020-04-19,561
4258,2020-04-22,559
2434,2020-04-29,559
2638,2020-04-30,558
4870,2020-05-03,558
4588,2020-05-04,558
4832,2020-05-06,558
4878,2020-05-10,558
3243,2020-05-11,557
6543,2020-05-13,557
357,2020-05-14,555
481,2020-05-19,554
690,2020-05-24,552
87,2020-05-27,551
6212,2020-05-31,547
4257,2020-06-01,547
3840,2020-06-02,546
3474,2020-06-04,546
638,2020-06-09,546
3718,2020-06-11,544
5091,2020-06-25,544
4366,2020-06-28,544
3497,2020-06-30,544
2886,2020-07-05,543
3610,2020-07-06,543
4668,2020-07-07,541
4837,2020-07-14,540
1713,2020-07-16,540
701,2020-07-22,540
2418,2020-07-28,539
362,2020-07-29,539
665,2020-08-02,538
3122,2020-08-03,536
183,2020-08-05,536
3225,2020-08-06,535
3136,2020-08-09,534
1525,2020-08-11,534
4418,2020-08-17,534
2183,2020-08-24,535
3466,2020-08-26,539
3972,2020-08-27,539
1899,2020-08-31,538
685,2020-09-07,537
3711,2020-09-10,536
3808,2020-09-13,537
3819,2020-09-20,536
6029,2020-09-24,535
4007,2020-09-28,535
2636,2020-09-29,534
890,2020-09-30,532
2540,2020-10-04,531
707,2020-10-05,531
2546,2020-10-06,531
813,2020-10-07,531
1854,2020-10-08,530
3112,2020-10-12,524
3637,2020-10-13,525
1939,2020-10-14,524
3253,2020-10-19,524
885,2020-10-20,524
1949,2020-10-22,524
391,2020-10-25,519
306,2020-10-26,520
3138,2020-10-27,521
1504,2020-10-28,524
1896,2020-10-29,523
3516,2020-11-01,523
3257,2020-11-02,523
3416,2020-11-03,523
3554,2020-11-05,524
3558,2020-11-08,525
3628,2020-11-09,527
3633,2020-11-10,529
704,2020-11-11,530
814,2020-11-15,531
2572,2020-11-16,533
6039,2020-11-17,534
3132,2020-11-18,533
3244,2020-11-19,532
777,2020-11-22,532
3207,2020-11-23,531
3809,2020-11-24,532
3559,2020-11-25,532
4685,2020-11-26,531
1285,2020-11-29,530
3599,2020-11-30,527
3607,2020-12-01,527
1171,2020-12-02,527
3106,2020-12-08,527
4995,2020-12-09,526
1717,2020-12-13,526
3662,2020-12-14,525
6032,2020-12-17,522
771,2020-12-31,522
2854,2021-01-03,520
4009,2021-01-04,516
1375,2021-01-05,516
1746,2021-01-06,515
4977,2021-01-07,514
6235,2021-01-10,514
2879,2021-01-11,513
861,2021-01-12,511
3127,2021-01-13,506
523,2021-01-14,504
1616,2021-01-17,500
2866,2021-01-18,499
4984,2021-01-19,497
3111,2021-01-20,498
4979,2021-01-21,496
4388,2021-01-24,495
652,2021-01-25,493
4607,2021-01-26,487
6041,2021-01-27,487
1541,2021-01-28,487
5076,2021-01-31,484
2477,2021-02-01,483
5002,2021-02-02,485
557,2021-02-03,484
1941,2021-02-04,478
3807,2021-02-07,479
1894,2021-02-08,484
4819,2021-02-09,483
3623,2021-02-10,484
4470,2021-02-11,485
2276,2021-02-14,482
3768,2021-02-15,475
4274,2021-02-16,474
3802,2021-02-17,474
1460,2021-02-21,472
3222,2021-02-23,472
5852,2021-02-24,471
3511,2021-02-28,470
2367,2021-03-01,464
5014,2021-03-02,456
395,2021-03-03,451
4010,2021-03-04,454
4039,2021-03-05,452
392,2021-03-07,452
718,2021-03-08,452
466,2021-03-09,452
5009,2021-03-11,449
4005,2021-03-14,449
3673,2021-03-15,449
3436,2021-03-16,449
710,2021-03-17,449
725,2021-03-18,451
2185,2021-03-21,451
1180,2021-03-22,451
4157,2021-03-23,451
2170,2021-03-24,450
717,2021-03-25,450
1644,2021-03-26,452
2775,2021-03-27,453
4380,2021-03-28,453
1248,2021-03-29,455
4174,2021-03-30,457
1887,2021-03-31,456
1893,2021-04-01,451
4838,2021-04-03,451
3606,2021-04-04,451
4377,2021-04-05,450
1300,2021-04-06,449
4175,2021-04-07,449
1948,2021-04-08,450
3877,2021-04-11,449
4234,2021-04-12,450
1407,2021-04-13,450
764,2021-04-14,450
1647,2021-04-15,450
920,2021-04-17,450
4339,2021-04-18,449
3724,2021-04-19,450
3723,2021-04-20,450
1339,2021-04-21,451
4378,2021-04-22,450
3853,2021-04-23,450
1649,2021-04-25,450
5884,2021-04-26,449
4504,2021-04-27,449
1095,2021-04-28,450
6394,2021-04-29,448
6406,2021-04-30,424
1181,2021-05-01,424
4845,2021-05-02,424
3569,2021-05-03,424
3602,2021-05-04,424
2571,2021-05-05,423
3415,2021-05-06,422
3725,2021-05-07,422
1109,2021-05-09,422
401,2021-05-10,418
2437,2021-05-11,415
4237,2021-05-12,416
2416,2021-05-13,415
5194,2021-05-15,414
822,2021-05-16,414
4766,2021-05-17,414
1183,2021-05-18,415
4240,2021-05-19,415
4511,2021-05-20,418
911,2021-05-23,414
1570,2021-05-24,414
1853,2021-05-25,412
4178,2021-05-26,409
4183,2021-05-27,409
2549,2021-05-30,409
1544,2021-05-31,408
1402,2021-06-01,413
548,2021-06-02,414
5085,2021-06-03,417
550,2021-06-05,418
31,2021-06-06,419
4892,2021-06-07,420
4903,2021-06-08,431
2747,2021-06-09,434
4849,2021-06-10,437
1188,2021-06-11,440
2902,2021-06-13,439
727,2021-06-14,443
1577,2021-06-15,451
2483,2021-06-16,452
2485,2021-06-17,458
927,2021-06-20,465
1471,2021-06-21,474
14,2021-06-22,478
11,2021-06-23,486
4902,2021-06-24,496
2643,2021-06-27,491
6407,2021-06-28,495
1465,2021-06-29,494
4697,2021-06-30,490
102,2021-07-01,489
3482,2021-07-04,490
3813,2021-07-05,492
3810,2021-07-06,489
5062,2021-07-07,489
1852,2021-07-08,489
211,2021-07-12,489
3815,2021-07-13,488
3817,2021-07-14,487
3689,2021-07-15,488
2343,2021-07-18,488
4343,2021-07-19,488
4655,2021-07-20,487
2368,2021-07-21,486
5125,2021-07-25,486
3625,2021-07-26,485
3691,2021-07-27,489
5124,2021-07-28,491
1581,2021-07-29,492
3684,2021-07-30,490
3816,2021-07-31,489
1942,2021-08-01,484
2194,2021-08-02,481
5137,2021-08-03,480
815,2021-08-05,479
54,2021-08-08,478
2602,2021-08-09,476
2195,2021-08-10,475
4094,2021-08-11,475
2552,2021-08-12,475
3570,2021-08-15,475
3254,2021-08-16,474
1302,2021-08-19,474
2192,2021-08-22,473
3695,2021-08-23,473
60,2021-08-24,472
3242,2021-08-25,471
3663,2021-08-26,470
254,2021-08-27,470
1176,2021-08-29,470
5079,2021-08-30,468
2338,2021-08-31,467
1653,2021-09-04,466
5117,2021-09-05,466
3880,2021-09-06,465
5213,2021-09-09,464
2551,2021-09-14,463
3726,2021-09-15,461
3931,2021-09-16,457
904,2021-09-19,456
4482,2021-09-20,458
4852,2021-09-21,457
4851,2021-09-22,458
1348,2021-09-23,458
2402,2021-09-25,458
5072,2021-09-26,457
4142,2021-09-27,457
5107,2021-09-28,457
205,2021-09-29,458
31,2021-09-30,429
2372,2021-10-02,429
3429,2021-10-03,429
4624,2021-10-04,426
3575,2021-10-05,428
3076,2021-10-06,432
3698,2021-10-07,434
469,2021-10-10,436
4687,2021-10-11,435
4611,2021-10-12,438
3072,2021-10-13,443
4059,2021-10-14,446
4936,2021-10-15,450
934,2021-10-17,451
2302,2021-10-18,450
931,2021-10-19,449
3082,2021-10-20,450
3426,2021-10-21,452
4939,2021-10-22,455
2109,2021-10-24,455
5167,2021-10-25,456
4379,2021-10-26,462
2493,2021-10-27,461
2107,2021-10-28,464
4895,2021-10-31,465
15,2021-11-01,462
4512,2021-11-02,471
4621,2021-11-03,476
1349,2021-11-04,491
4498,2021-11-06,491
5114,2021-11-07,491
5208,2021-11-08,488
4237,2021-11-09,484
6165,2021-11-10,478
5145,2021-11-11,474
4397,2021-11-13,475
38,2021-11-14,474
2481,2021-11-15,471
19,2021-11-16,477
3872,2021-11-17,482
6215,2021-11-18,483
4485,2021-11-20,485
4296,2021-11-21,486
4613,2021-11-22,485
4505,2021-11-23,485
4297,2021-11-24,487
4062,2021-11-25,488
1220,2021-11-28,488
4246,2021-11-29,488
4948,2021-11-30,486
4961,2021-12-01,482
2018,2021-12-02,482
3094,2021-12-05,481
4962,2021-12-06,483
4064,2021-12-07,484
4964,2021-12-08,482
5140,2021-12-09,482
4065,2021-12-12,480
7,2021-12-13,478
3065,2021-12-14,477
4895,2021-12-16,471
3631,2021-12-30,470
1184,2022-01-02,470
3483,2022-01-03,470
415,2022-01-04,469
742,2022-01-06,469
1188,2022-01-07,468
1599,2022-01-09,468
5222,2022-01-10,467
3557,2022-01-11,466
2783,2022-01-12,468
39,2022-01-13,469
413,2022-01-15,469
1964,2022-01-16,469
3707,2022-01-17,467
1904,2022-01-18,465
1665,2022-01-19,465
4854,2022-01-20,466
4051,2022-01-23,466
4765,2022-01-24,465
3230,2022-01-25,464
1160,2022-01-27,463
4857,2022-01-30,463
4846,2022-01-31,462
1898,2022-02-01,455
2353,2022-02-02,455
1167,2022-02-03,454
4679,2022-02-05,451
1632,2022-02-06,451
3422,2022-02-07,451
461,2022-02-08,450
1880,2022-02-09,448
711,2022-02-10,447
1594,2022-02-12,447
1878,2022-02-13,446
3090,2022-02-14,445
4235,2022-02-15,444
1153,2022-02-16,443
4700,2022-02-19,444
497,2022-02-20,444
1583,2022-02-21,444
4401,2022-02-22,444
420,2022-02-23,445
2145,2022-02-24,445
6409,2022-02-27,445
4769,2022-02-28,446
3082,2022-03-01,441
4193,2022-03-02,441
1105,2022-03-03,440
4785,2022-03-06,440
4906,2022-03-07,437
3071,2022-03-08,419
472,2022-03-09,393
4156,2022-03-10,393
4927,2022-03-13,393
4951,2022-03-14,390
3527,2022-03-15,387
4707,2022-03-16,385
839,2022-03-17,386
4919,2022-03-20,386
3148,2022-03-21,388
5166,2022-03-22,387
3705,2022-03-23,385
4786,2022-03-24,385
4497,2022-03-26,385
3149,2022-03-27,386
3091,2022-03-28,381
3530,2022-03-29,375
5059,2022-03-30,372
1905,2022-03-31,370
5026,2022-04-03,370
3087,2022-04-04,368
3093,2022-04-05,363
3576,2022-04-06,362
4022,2022-04-07,362
938,2022-04-08,363
4067,2022-04-10,363
3153,2022-04-11,364
2116,2022-04-12,365
503,2022-04-13,365
1346,2022-04-14,365
4200,2022-04-15,364
4201,2022-04-16,364
2189,2022-04-17,364
4094,2022-04-18,363
848,2022-04-19,362
2285,2022-04-20,362
5141,2022-04-21,362
1770,2022-04-24,366
1951,2022-04-25,366
945,2022-04-26,366
1775,2022-04-27,366
1778,2022-04-28,366
5127,2022-04-29,362
4714,2022-05-01,362
2782,2022-05-02,355
4100,2022-05-03,355
1673,2022-05-04,355
3936,2022-05-05,355
41,2022-05-08,355
1806,2022-05-09,354
4476,2022-05-10,353
1792,2022-05-11,353
3938,2022-05-12,353
2169,2022-05-15,351
4940,2022-05-16,349
4952,2022-05-17,340
4962,2022-05-18,332
4716,2022-05-19,332
2208,2022-05-22,333
5078,2022-05-23,346
4411,2022-05-24,342
4409,2022-05-25,345
942,2022-05-26,346
916,2022-05-28,348
4415,2022-05-29,348
1228,2022-05-30,346
3903,2022-05-31,350
4538,2022-06-01,350
1353,2022-06-02,351
4213,2022-06-04,351
419,2022-06-05,351
747,2022-06-06,351
3737,2022-06-07,360
187,2022-06-08,363
4787,2022-06-09,363
3738,2022-06-11,364
1192,2022-06-12,364
2512,2022-06-13,368
2503,2022-06-14,373
5060,2022-06-15,374
1190,2022-06-16,373
851,2022-06-19,372
1919,2022-06-20,375
4303,2022-06-21,380
4104,2022-06-22,388
959,2022-06-23,388
4792,2022-06-24,386
4633,2022-06-26,387
2455,2022-06-27,393
5238,2022-06-28,398
4066,2022-06-29,398
4175,2022-06-30,396
856,2022-07-03,397
3951,2022-07-04,397
4106,2022-07-05,397
4793,2022-07-06,397
1210,2022-07-07,397
814,2022-07-09,396
3952,2022-07-10,396
4637,2022-07-11,397
4812,2022-07-12,400
1911,2022-07-13,400
3960,2022-07-14,401
1956,2022-07-18,401
2426,2022-07-19,401
4305,2022-07-20,401
5198,2022-07-21,400
2461,2022-07-24,401
4249,2022-07-25,402
2446,2022-07-26,402
4807,2022-07-27,402
857,2022-07-28,402
5045,2022-07-30,402
4058,2022-07-31,402
3148,2022-08-01,402
2032,2022-08-02,400
453,2022-08-03,400
2399,2022-08-04,400
1198,2022-08-07,400
2515,2022-08-08,395
3460,2022-08-09,395
948,2022-08-10,393
4457,2022-08-11,392
4613,2022-08-12,392
4424,2022-08-14,391
402,2022-08-15,391
4084,2022-08-16,390
4417,2022-08-17,388
793,2022-08-21,389
927,2022-08-22,389
2158,2022-08-23,390
4725,2022-08-24,391
1205,2022-08-25,391
1360,2022-08-28,392
5173,2022-08-29,393
3648,2022-08-30,391
4520,2022-08-31,390
1870,2022-09-01,390
2320,2022-09-04,389
959,2022-09-05,389
1100,2022-09-06,393
5255,2022-09-07,393
937,2022-09-08,397
399,2022-09-11,408
4975,2022-09-12,423
2795,2022-09-13,428
430,2022-09-14,432
850,2022-09-15,434
2223,2022-09-18,434
4815,2022-09-19,437
4693,2022-09-20,435
4734,2022-09-21,434
2164,2022-09-22,435
400,2022-09-24,431
195,2022-09-25,431
4454,2022-09-26,434
2061,2022-09-27,437
2163,2022-09-28,436
303,2022-09-29,436
4974,2022-09-30,426
5293,2022-10-02,427
4816,2022-10-03,429
4817,2022-10-04,429
3884,2022-10-05,430
4429,2022-10-06,431
3464,2022-10-09,431
3581,2022-10-10,430
440,2022-10-11,432
5175,2022-10-12,435
3905,2022-10-13,439
3427,2022-10-16,439
5030,2022-10-17,440
1682,2022-10-18,440
2523,2022-10-19,445
3463,2022-10-20,449
4200,2022-10-21,449
4738,2022-10-23,449
3162,2022-10-24,452
5247,2022-10-25,453
2111,2022-10-26,454
6402,2022-10-27,454
2168,2022-10-30,453
1340,2022-10-31,457
198,2022-11-01,451
441,2022-11-02,451
4252,2022-11-03,454
5281,2022-11-06,454
4437,2022-11-07,450
2100,2022-11-08,450
2531,2022-11-09,451
1191,2022-11-10,455
2074,2022-11-11,456
3431,2022-11-12,456
1966,2022-11-13,456
1097,2022-11-14,459
2132,2022-11-15,460
5148,2022-11-16,458
420,2022-11-17,458
3724,2022-11-18,458
196,2022-11-20,458
4548,2022-11-21,458
5283,2022-11-22,460
3589,2022-11-23,460
3920,2022-11-24,460
5290,2022-11-27,459
3590,2022-11-28,458
4745,2022-11-29,458
1913,2022-11-30,458
4646,2022-12-01,455
3742,2022-12-04,455
3921,2022-12-05,455
2075,2022-12-06,455
4733,2022-12-08,456
3911,2022-12-11,456
6382,2022-12-14,455
5252,2022-12-22,453
2459,2022-12-23,452
1194,2022-12-31,452
6420,2023-01-01,451
5269,2023-01-02,449
778,2023-01-05,449
4982,2023-01-08,449
1258,2023-01-09,432
1297,2023-01-10,421
740,2023-01-11,415
3561,2023-01-15,414
1906,2023-01-16,412
3687,2023-01-17,409
2307,2023-01-18,399
2160,2023-01-19,396
454,2023-01-22,396
763,2023-01-23,395
5175,2023-01-24,394
433,2023-01-25,393
4681,2023-01-26,392
844,2023-01-29,392
5039,2023-01-30,391
192,2023-01-31,388
2838,2023-02-01,384
4746,2023-02-02,386
2603,2023-02-05,384
2831,2023-02-06,365
2840,2023-02-07,368
3967,2023-02-08,335
1702,2023-02-09,333
3731,2023-02-10,332
4106,2023-02-12,332
2066,2023-02-13,326
3143,2023-02-14,325
5196,2023-02-15,324
4400,2023-02-16,321
4266,2023-02-17,320
2451,2023-02-19,319
4516,2023-02-20,319
5296,2023-02-21,316
2321,2023-02-22,314
4862,2023-02-23,313
3457,2023-02-25,313
2303,2023-02-26,313
3455,2023-02-27,311
391,2023-02-28,305
947,2023-03-01,298
2128,2023-03-02,295
5281,2023-03-04,295
43,2023-03-05,294
439,2023-03-06,286
2109,2023-03-07,285
4029,2023-03-08,275
2514,2023-03-09,270
4632,2023-03-10,262
2469,2023-03-12,261
2824,2023-03-13,257
4527,2023-03-14,251
3144,2023-03-15,249
2468,2023-03-16,247
3581,2023-03-17,240
915,2023-03-19,240
4277,2023-03-20,238
5060,2023-03-21,238
3155,2023-03-22,233
806,2023-03-23,227
5236,2023-03-26,225
4647,2023-03-27,224
2077,2023-03-28,221
2068,2023-03-29,221
1230,2023-03-30,220
2219,2023-03-31,218
4514,2023-04-01,216
4750,2023-04-02,212
4860,2023-04-03,209
2245,2023-04-04,207
852,2023-04-07,207
5170,2023-04-09,206
795,2023-04-10,205
4751,2023-04-11,204
4010,2023-04-12,200
5033,2023-04-13,200
4309,2023-04-14,195
3916,2023-04-16,195
3573,2023-04-17,192
4201,2023-04-18,189
4787,2023-04-19,188
3682,2023-04-20,180
3697,2023-04-23,179
4792,2023-04-24,179
4314,2023-04-25,159
1660,2023-04-27,161
2231,2023-04-29,161
759,2023-04-30,158
2456,2023-05-01,153
1345,2023-05-02,148
3582,2023-05-03,145
2232,2023-05-04,145
4428,2023-05-06,145
4324,2023-05-07,146
1726,2023-05-08,144
1987,2023-05-09,143
3480,2023-05-10,140
5034,2023-05-12,140
4001,2023-05-14,140
2508,2023-05-16,137
4464,2023-05-17,135
429,2023-05-18,135
2483,2023-05-21,130
5248,2023-05-22,128
3443,2023-05-23,127
4868,2023-05-24,123
2803,2023-05-25,122
4732,2023-05-26,117
3464,2023-05-28,117
4790,2023-05-30,116
5273,2023-05-31,109
5292,2023-06-01,106
971,2023-06-03,103
4795,2023-06-04,103
3585,2023-06-05,97
5040,2023-06-06,95
522,2023-06-07,94
1482,2023-06-08,94
4335,2023-06-11,94
3932,2023-06-12,97
843,2023-06-13,97
3975,2023-06-14,95
4443,2023-06-15,94
793,2023-06-18,94
812,2023-06-19,91
5131,2023-06-21,89
4817,2023-06-22,85
2510,2023-06-25,84
4064,2023-06-26,79
3162,2023-06-27,74
4071,2023-06-28,72
734,2023-06-29,72
4308,2023-07-02,72
4317,2023-07-03,70
4203,2023-07-04,66
3919,2023-07-05,66
4431,2023-07-06,63
4334,2023-07-09,63
4810,2023-07-10,58
4809,2023-07-11,57
1744,2023-07-12,56
3920,2023-07-16,53
3165,2023-07-17,51
5135,2023-07-18,48
2121,2023-07-19,48
405,2023-07-23,48
4812,2023-07-24,47
838,2023-07-25,46
3952,2023-07-26,46
2463,2023-07-27,45
3657,2023-07-29,42
4808,2023-07-30,42
3961,2023-07-31,41
1144,2023-08-02,41
957,2023-08-03,41
3723,2023-08-06,41
4689,2023-08-07,41
418,2023-08-09,41
1777,2023-08-10,41
4548,2023-08-13,39
5226,2023-08-14,38
2142,2023-08-15,38
4544,2023-08-20,38
3463,2023-08-21,38
4418,2023-08-22,38
4704,2023-08-23,38
4731,2023-08-24,38
4714,2023-08-27,38
2136,2023-08-28,38
5148,2023-08-29,38
2224,2023-08-30,38
5228,2023-08-31,37
4716,2023-09-02,36
4546,2023-09-03,36
2101,2023-09-04,35
2077,2023-09-05,35
4719,2023-09-06,35
1735,2023-09-07,34
2086,2023-09-10,34
888,2023-09-11,33
2525,2023-09-12,32
2073,2023-09-13,30
5123,2023-09-14,30
871,2023-09-16,28
4861,2023-09-17,28
3962,2023-09-18,28
2075,2023-09-19,27
3798,2023-09-21,26
5057,2023-09-25,26
2076,2023-09-28,26
5284,2023-09-30,26
5219,2023-10-01,25
3536,2023-10-02,23
4972,2023-10-03,18
2528,2023-10-04,11
3539,2023-10-08,9
3538,2023-10-09,7
4976,2023-10-10,4
4981,2023-10-11,3
4410,2023-10-12,2
4735,2023-10-14,2
3255,2023-10-16,2
